transaction_id,timestamp,sender_account,receiver_account,amount,sender_ip,receiver_ip,transaction_type,country,is_fraud,fraud_pattern
TXN_E7E0EA6C746C,2026-09-11T03:46:20.365203,ACC_00620,ACC_00862,3952.74,40.54.48.120,22.122.123.38,TRANSFER,IN,False,
TXN_B7898E61AC6E,2026-09-11T03:50:25.365203,ACC_00088,ACC_00198,47762.9,209.247.60.95,192.206.132.84,TRANSFER,SG,False,
TXN_60F69FC7E40B,2026-09-11T03:56:41.365203,ACC_00649,ACC_00926,46803.74,152.87.25.215,136.246.204.165,TRANSFER,IN,False,
TXN_526796BAEEF1,2026-09-11T03:57:13.365203,ACC_00880,ACC_00056,21160.85,36.13.115.74,76.154.50.196,TRANSFER,IN,False,
TXN_CB13672088E7,2026-09-11T04:04:55.365203,ACC_00793,ACC_00761,10498.03,129.54.107.200,102.42.49.88,TRANSFER,US,False,
TXN_4C44E414A7AA,2026-09-11T04:04:56.365203,ACC_00043,ACC_00595,9050.67,68.19.219.252,122.81.225.204,TRANSFER,IN,False,
TXN_C33B11E2CAE8,2026-09-11T04:05:20.365203,ACC_00472,ACC_00406,27392.24,110.188.75.70,84.86.182.236,TRANSFER,IN,False,
TXN_92E7592E135C,2026-09-11T04:11:46.365203,ACC_00885,ACC_00109,44993.55,37.30.106.189,208.54.217.57,TRANSFER,IN,False,
TXN_BB3FECD64DAC,2026-09-11T04:21:16.365203,ACC_00898,ACC_00943,46976.42,121.83.132.229,73.162.83.23,TRANSFER,US,False,
TXN_945706B2ADED,2026-09-11T04:36:37.365203,ACC_00974,ACC_00143,27627.86,47.96.128.110,174.184.255.184,TRANSFER,IN,False,
TXN_3773C2208DEF,2026-09-11T04:50:48.365203,ACC_00560,ACC_00002,6854.91,168.193.164.178,55.160.5.194,TRANSFER,IN,False,
TXN_104614858A09,2026-09-11T04:51:05.365203,ACC_00648,ACC_00985,9225.96,33.75.32.193,59.223.162.190,TRANSFER,US,False,
TXN_33B6AC3ADFBF,2026-09-11T04:59:51.365203,ACC_00999,ACC_00356,44756.16,149.71.57.169,183.124.154.202,TRANSFER,IN,False,
TXN_381C2393A238,2026-09-11T05:00:58.365203,ACC_00225,ACC_00456,15451.86,88.165.97.249,80.190.235.249,TRANSFER,SG,False,
TXN_EA7C590C9A6E,2026-09-11T05:07:55.365203,ACC_00507,ACC_00569,30684.6,25.35.78.5,152.215.9.80,TRANSFER,US,False,
TXN_FEEBF513E450,2026-09-11T05:09:35.365203,ACC_00304,ACC_00775,28040.07,144.86.16.6,87.32.72.25,TRANSFER,IN,False,
TXN_0FCFBE6D998C,2026-09-11T05:09:38.365203,ACC_00453,ACC_00502,34785.48,9.36.238.214,196.33.98.183,TRANSFER,GB,False,
TXN_5410F459D729,2026-09-11T05:14:22.365203,ACC_00520,ACC_00073,4525.13,15.67.68.99,147.92.170.210,TRANSFER,IN,False,
TXN_2A80C078E4FD,2026-09-11T05:14:25.365203,ACC_00448,ACC_00405,12569.82,29.62.231.10,42.117.54.168,TRANSFER,SG,False,
TXN_673E9FD98E31,2026-09-11T05:23:21.365203,ACC_00874,ACC_00415,23955.76,72.174.72.252,1.149.27.232,TRANSFER,GB,False,
TXN_670983050E1F,2026-09-11T05:28:02.365203,ACC_00159,ACC_00977,4391.57,64.254.104.130,101.202.184.20,TRANSFER,IN,False,
TXN_831177852561,2026-09-11T05:33:05.365203,ACC_00882,ACC_00630,25653.88,110.174.84.144,67.188.46.140,TRANSFER,US,False,
TXN_0AB79348F19B,2026-09-11T05:35:24.365203,ACC_00497,ACC_00469,24700.13,6.47.71.119,148.173.122.65,TRANSFER,IN,False,
TXN_736243EB9AD2,2026-09-11T05:37:39.365203,ACC_00333,ACC_00679,23970.71,90.238.245.69,39.100.155.120,TRANSFER,IN,False,
TXN_D7F24BDA5680,2026-09-11T05:43:10.365203,ACC_00998,ACC_00786,40939.5,69.193.254.189,90.52.33.209,TRANSFER,IN,False,
TXN_26F89A87535A,2026-09-11T05:47:58.365203,ACC_00433,ACC_00784,35037.92,64.110.138.237,67.171.240.58,TRANSFER,SG,False,
TXN_02D461D324D6,2026-09-11T05:48:14.365203,ACC_00232,ACC_00852,13505.02,14.132.252.188,114.179.213.23,TRANSFER,GB,False,
TXN_90505DB90788,2026-09-11T05:58:37.365203,ACC_00346,ACC_00782,24622.03,157.28.80.182,203.16.148.68,TRANSFER,US,False,
TXN_AA8C27488519,2026-09-11T05:58:53.365203,ACC_00917,ACC_00814,12454.03,117.101.12.156,40.167.116.88,TRANSFER,GB,False,
TXN_FF3CABE4D4CA,2026-09-11T06:04:29.365203,ACC_00399,ACC_00244,25595.02,105.12.73.252,109.69.28.229,TRANSFER,IN,False,
TXN_AFCB4ED7232B,2026-09-11T06:08:20.365203,ACC_00354,ACC_00086,10456.8,48.230.163.137,68.194.9.175,TRANSFER,IN,False,
TXN_5099645ACCDC,2026-09-11T06:10:32.365203,ACC_00176,ACC_00150,11303.99,207.99.2.168,67.238.126.70,TRANSFER,IN,False,
TXN_B649B01A8AA2,2026-09-11T06:19:31.365203,ACC_00062,ACC_00620,36651.84,155.139.76.50,40.54.48.120,TRANSFER,SG,False,
TXN_17A1AED87A65,2026-09-11T06:26:15.365203,ACC_00518,ACC_00669,24799.0,178.101.49.192,142.92.139.55,TRANSFER,IN,False,
TXN_8805517C86B4,2026-09-11T06:33:26.365203,ACC_00332,ACC_00153,776.25,168.163.58.54,198.64.71.188,TRANSFER,IN,False,
TXN_7C6F42DE6000,2026-09-11T06:34:21.365203,ACC_00779,ACC_00200,21551.84,88.180.137.90,208.88.102.250,TRANSFER,IN,False,
TXN_4DF0AEEE4834,2026-09-11T06:41:05.365203,ACC_00494,ACC_00829,21355.09,140.166.45.21,35.236.104.85,TRANSFER,US,False,
TXN_21CE17244136,2026-09-11T06:46:56.365203,ACC_00150,ACC_00803,13710.6,67.238.126.70,144.112.95.42,TRANSFER,GB,False,
TXN_22CB15D56C89,2026-09-11T06:47:26.365203,ACC_00886,ACC_00230,37146.4,151.193.213.244,152.8.229.86,TRANSFER,IN,False,
TXN_897D06BA8986,2026-09-11T06:54:11.365203,ACC_00230,ACC_00499,12965.32,152.8.229.86,40.243.139.204,TRANSFER,IN,False,
TXN_E0FACCF16132,2026-09-11T06:58:55.365203,ACC_00759,ACC_00991,24815.7,125.175.233.16,120.76.250.105,TRANSFER,US,False,
TXN_92429EEE92E9,2026-09-11T06:59:15.365203,ACC_00642,ACC_00195,31271.2,182.37.178.199,197.253.47.88,TRANSFER,IN,False,
TXN_60F0C432A8D8,2026-09-11T07:15:04.365203,ACC_00492,ACC_00597,28574.85,205.145.62.73,208.240.40.125,TRANSFER,SG,False,
TXN_D1D12BD24689,2026-09-11T07:18:20.365203,ACC_00097,ACC_00320,10564.91,128.166.138.115,207.24.4.137,TRANSFER,IN,False,
TXN_C704E14B61DB,2026-09-11T07:20:51.365203,ACC_00649,ACC_00107,15671.32,152.87.25.215,52.235.104.78,TRANSFER,IN,False,
TXN_932EF8B94134,2026-09-11T07:25:54.365203,ACC_00017,ACC_00707,3905.79,198.228.147.95,24.189.169.160,TRANSFER,IN,False,
TXN_431ACE3C5C83,2026-09-11T07:30:20.365203,ACC_00799,ACC_00400,20102.36,99.33.53.57,115.201.202.44,TRANSFER,SG,False,
TXN_56DE021AD65D,2026-09-11T07:35:31.365203,ACC_00570,ACC_00809,49102.88,34.54.133.77,147.241.213.239,TRANSFER,IN,False,
TXN_AC307A7394BE,2026-09-11T07:50:30.365203,ACC_00510,ACC_00519,5013.27,23.123.151.104,49.83.76.59,TRANSFER,IN,False,
TXN_ABA9DFF0F582,2026-09-11T07:51:48.365203,ACC_00018,ACC_00189,47352.61,213.61.192.48,179.239.100.39,TRANSFER,IN,False,
TXN_4470947F666B,2026-09-11T07:54:59.365203,ACC_00914,ACC_00455,40791.7,201.231.188.57,4.232.135.142,TRANSFER,IN,False,
TXN_9CCD3EA9680D,2026-09-11T07:57:12.365203,ACC_00881,ACC_00544,26299.76,124.237.245.212,9.200.184.131,TRANSFER,IN,False,
TXN_C103AD2C13AE,2026-09-11T08:11:23.365203,ACC_00989,ACC_00013,1397.24,201.230.164.52,201.197.167.177,TRANSFER,IN,False,
TXN_D803863077B3,2026-09-11T08:12:59.365203,ACC_00972,ACC_00193,41851.17,13.195.189.150,203.208.129.71,TRANSFER,US,False,
TXN_03E8C093A354,2026-09-11T08:15:31.365203,ACC_00728,ACC_00647,4240.64,108.237.7.243,117.102.32.52,TRANSFER,SG,False,
TXN_CAE070344E20,2026-09-11T08:19:27.365203,ACC_00286,ACC_00802,22235.7,51.145.94.5,200.42.183.84,TRANSFER,US,False,
TXN_9072294F1600,2026-09-11T08:21:30.365203,ACC_00492,ACC_00065,36598.56,205.145.62.73,63.4.203.142,TRANSFER,SG,False,
TXN_353F307A2A7A,2026-09-11T08:46:17.365203,ACC_00601,ACC_00941,27573.02,35.77.213.13,193.215.242.2,TRANSFER,IN,False,
TXN_47B53F16DEA2,2026-09-11T08:47:39.365203,ACC_00653,ACC_00020,43937.6,108.15.233.10,151.234.76.137,TRANSFER,US,False,
TXN_B544C5377CF0,2026-09-11T08:54:45.365203,ACC_00267,ACC_00063,31502.07,135.57.90.33,195.134.137.183,TRANSFER,IN,False,
TXN_5BA11CBA6625,2026-09-11T09:05:14.365203,ACC_00927,ACC_00625,35184.23,168.224.142.234,50.190.14.156,TRANSFER,IN,False,
TXN_A239CD9C369B,2026-09-11T09:12:22.365203,ACC_00247,ACC_00581,41749.06,211.108.114.117,198.26.254.109,TRANSFER,SG,False,
TXN_1276F62919FA,2026-09-11T09:14:12.365203,ACC_00446,ACC_00537,32025.35,171.222.170.153,56.72.154.153,TRANSFER,IN,False,
TXN_FE381A5B5671,2026-09-11T09:16:53.365203,ACC_00073,ACC_00223,15095.9,147.92.170.210,83.193.214.131,TRANSFER,IN,False,
TXN_C8FA988D66DA,2026-09-11T09:24:28.365203,ACC_00531,ACC_00919,26307.16,188.193.144.223,65.109.207.55,TRANSFER,GB,False,
TXN_E4BFFF67E86D,2026-09-11T09:27:05.365203,ACC_00115,ACC_00064,41455.83,210.105.57.68,157.114.171.184,TRANSFER,GB,False,
TXN_C35D3E06729A,2026-09-11T09:29:54.365203,ACC_00399,ACC_00012,29068.85,105.12.73.252,205.148.71.0,TRANSFER,IN,False,
TXN_3F5032D55CBA,2026-09-11T09:32:31.365203,ACC_00064,ACC_00155,37636.53,157.114.171.184,122.127.47.125,TRANSFER,IN,False,
TXN_E5B8DACF48ED,2026-09-11T09:36:27.365203,ACC_00947,ACC_00484,6340.58,115.238.109.245,191.43.68.145,TRANSFER,IN,False,
TXN_3BD9911361AB,2026-09-11T09:43:12.365203,ACC_00340,ACC_00747,11131.03,211.47.228.216,72.74.225.195,TRANSFER,IN,False,
TXN_1A473EFD2B4B,2026-09-11T09:49:40.365203,ACC_00659,ACC_00651,49327.94,128.118.71.223,99.41.41.20,TRANSFER,IN,False,
TXN_173C1385B310,2026-09-11T09:54:25.365203,ACC_00737,ACC_00727,37559.37,176.133.178.47,85.130.248.14,TRANSFER,IN,False,
TXN_4F6B8E029435,2026-09-11T09:55:47.365203,ACC_00010,ACC_00132,25979.24,91.7.133.76,4.193.100.180,TRANSFER,IN,False,
TXN_17C5908133E0,2026-09-11T10:10:59.365203,ACC_00046,ACC_00578,49326.05,142.251.87.202,52.205.67.106,TRANSFER,IN,False,
TXN_DE7353CE6367,2026-09-11T10:26:03.365203,ACC_00230,ACC_00979,33525.23,152.8.229.86,95.197.45.54,TRANSFER,IN,False,
TXN_9B42E4298C09,2026-09-11T10:27:01.365203,ACC_00221,ACC_00164,13609.06,214.114.249.99,144.53.81.118,TRANSFER,GB,False,
TXN_12ACE475D490,2026-09-11T10:28:41.365203,ACC_00398,ACC_00821,46256.53,160.185.191.225,86.4.91.167,TRANSFER,IN,False,
TXN_DFAFE4C590C6,2026-09-11T10:32:19.365203,ACC_00461,ACC_00862,287.17,25.216.41.14,22.122.123.38,TRANSFER,IN,False,
TXN_C885F8629E02,2026-09-11T10:36:18.365203,ACC_00918,ACC_00141,11642.09,48.207.229.94,49.137.84.87,TRANSFER,IN,False,
TXN_10E923683CD0,2026-09-11T10:47:01.365203,ACC_00614,ACC_00417,43584.25,39.217.213.166,190.196.169.43,TRANSFER,GB,False,
TXN_AB151F3FCD2A,2026-09-11T10:51:31.365203,ACC_00397,ACC_00608,25574.64,154.4.13.245,216.68.7.230,TRANSFER,GB,False,
TXN_8DE75E818731,2026-09-11T10:54:39.365203,ACC_00717,ACC_00955,30129.73,195.73.74.253,108.210.43.16,TRANSFER,IN,False,
TXN_26134F4768E2,2026-09-11T10:58:20.365203,ACC_00688,ACC_00099,24334.61,180.1.244.20,57.230.244.251,TRANSFER,SG,False,
TXN_DAF1CC302472,2026-09-11T11:03:10.365203,ACC_00097,ACC_00445,5410.16,128.166.138.115,156.55.219.93,TRANSFER,IN,False,
TXN_19134B9E49BC,2026-09-11T11:05:21.365203,ACC_00899,ACC_00301,2771.45,40.131.22.92,162.5.138.244,TRANSFER,US,False,
TXN_F67A2DA72ED5,2026-09-11T11:08:54.365203,ACC_00495,ACC_00309,48680.36,29.21.156.152,146.200.115.0,TRANSFER,SG,False,
TXN_539A34CECFC4,2026-09-11T11:10:39.365203,ACC_00761,ACC_00792,38319.39,102.42.49.88,172.138.255.197,TRANSFER,IN,False,
TXN_AEA42443BC53,2026-09-11T11:14:37.365203,ACC_00689,ACC_00699,30188.33,51.68.178.32,126.203.4.234,TRANSFER,IN,False,
TXN_41A6ADD7428B,2026-09-11T11:17:48.365203,ACC_00122,ACC_00484,26504.02,182.123.91.126,191.43.68.145,TRANSFER,SG,False,
TXN_5C24741F4D19,2026-09-11T11:21:59.365203,ACC_00676,ACC_00894,48390.0,159.133.188.58,146.170.235.174,TRANSFER,US,False,
TXN_9AB5F0F94228,2026-09-11T11:27:25.365203,ACC_00366,ACC_00893,48102.75,61.243.23.187,1.14.199.199,TRANSFER,GB,False,
TXN_BA49038F603E,2026-09-11T11:39:54.365203,ACC_00823,ACC_00991,9319.95,136.43.44.230,120.76.250.105,TRANSFER,SG,False,
TXN_D587024F18BA,2026-09-11T11:40:14.365203,ACC_00158,ACC_00735,40802.77,193.41.73.204,133.211.144.97,TRANSFER,GB,False,
TXN_7F30E60FD07B,2026-09-11T11:41:52.365203,ACC_00987,ACC_00344,30843.55,170.37.248.12,197.17.255.80,TRANSFER,US,False,
TXN_7610F9DC6119,2026-09-11T11:43:14.365203,ACC_00745,ACC_00642,3088.09,175.249.19.249,182.37.178.199,TRANSFER,US,False,
TXN_58B47CA7A3A0,2026-09-11T11:45:02.365203,ACC_00873,ACC_00497,39436.35,131.182.11.51,6.47.71.119,TRANSFER,GB,False,
TXN_8F0006399DD2,2026-09-11T12:02:36.365203,ACC_00985,ACC_00660,20697.55,59.223.162.190,116.179.102.131,TRANSFER,IN,False,
TXN_9651216A3E15,2026-09-11T12:14:51.365203,ACC_00889,ACC_00717,9279.7,50.6.13.182,195.73.74.253,TRANSFER,SG,False,
TXN_AF694FD6955C,2026-09-11T12:15:43.365203,ACC_00216,ACC_00177,25902.35,45.31.254.171,53.212.31.121,TRANSFER,IN,False,
TXN_E7ACEEAF17CD,2026-09-11T12:19:47.365203,ACC_00779,ACC_00239,3040.75,88.180.137.90,97.152.41.159,TRANSFER,IN,False,
TXN_12F1E4326D68,2026-09-11T12:20:33.365203,ACC_00836,ACC_00550,46531.39,30.76.15.213,35.244.132.228,TRANSFER,SG,False,
TXN_840339695B31,2026-09-11T12:21:24.365203,ACC_00992,ACC_00812,39637.79,137.53.26.163,98.185.106.79,TRANSFER,SG,False,
TXN_FB629B0B048A,2026-09-11T12:21:35.365203,ACC_00950,ACC_00644,23111.6,50.222.235.212,4.189.106.16,TRANSFER,GB,False,
TXN_94704CB2C1D0,2026-09-11T12:29:50.365203,ACC_00353,ACC_00907,17054.85,23.25.90.128,40.103.99.199,TRANSFER,IN,False,
TXN_FFAA9C7B02C5,2026-09-11T12:29:55.365203,ACC_00487,ACC_00278,2423.44,58.93.78.166,74.75.94.232,TRANSFER,IN,False,
TXN_B721AD3E3C6C,2026-09-11T12:36:14.365203,ACC_00932,ACC_00630,10783.51,222.235.251.196,67.188.46.140,TRANSFER,IN,False,
TXN_CD6E98218926,2026-09-11T12:37:02.365203,ACC_00171,ACC_00377,7949.77,167.115.3.40,185.59.175.98,TRANSFER,IN,False,
TXN_6C76AB4C3751,2026-09-11T12:40:06.365203,ACC_00186,ACC_00025,31563.01,193.102.56.212,82.129.231.194,TRANSFER,IN,False,
TXN_82356FC2D072,2026-09-11T12:54:56.365203,ACC_00362,ACC_00383,44904.94,158.247.4.65,73.102.238.105,TRANSFER,IN,False,
TXN_1248A50D33F3,2026-09-11T12:56:43.365203,ACC_00272,ACC_00058,35511.79,55.34.253.60,77.172.172.213,TRANSFER,IN,False,
TXN_BEF7087388D0,2026-09-11T13:00:28.365203,ACC_00320,ACC_00706,44636.91,207.24.4.137,16.167.57.132,TRANSFER,IN,False,
TXN_EDBDF1B95D7F,2026-09-11T13:03:39.365203,ACC_00697,ACC_00298,41784.42,134.36.43.34,209.229.222.173,TRANSFER,IN,False,
TXN_34E6D5F65048,2026-09-11T13:16:43.365203,ACC_00431,ACC_00204,13358.49,151.83.201.137,38.87.46.237,TRANSFER,IN,False,
TXN_504E5C19387A,2026-09-11T13:18:45.365203,ACC_00034,ACC_00187,30159.19,35.165.176.245,28.205.123.145,TRANSFER,GB,False,
TXN_6B0164F9F633,2026-09-11T13:19:02.365203,ACC_00535,ACC_00480,20718.9,66.110.190.170,111.240.38.131,TRANSFER,GB,False,
TXN_CE83834BE1E9,2026-09-11T13:23:39.365203,ACC_00427,ACC_00353,525.95,75.65.167.163,23.25.90.128,TRANSFER,IN,False,
TXN_CE55E8E74A45,2026-09-11T13:26:29.365203,ACC_00611,ACC_00087,44178.78,40.79.190.6,206.150.48.161,TRANSFER,SG,False,
TXN_6BE009D3A2B6,2026-09-11T13:29:44.365203,ACC_00650,ACC_00313,23816.71,48.133.74.21,193.21.142.187,TRANSFER,IN,False,
TXN_8092A788A3AC,2026-09-11T13:31:52.365203,ACC_00329,ACC_00866,43017.78,60.201.107.159,122.35.225.218,TRANSFER,SG,False,
TXN_A2D436EED99B,2026-09-11T13:33:21.365203,ACC_00759,ACC_00056,23156.86,125.175.233.16,76.154.50.196,TRANSFER,US,False,
TXN_D363A37647C9,2026-09-11T13:39:06.365203,ACC_00975,ACC_00502,23473.51,53.133.90.103,196.33.98.183,TRANSFER,GB,False,
TXN_63C7771C16A3,2026-09-11T13:39:16.365203,ACC_00424,ACC_00453,38454.41,139.197.121.119,9.36.238.214,TRANSFER,GB,False,
TXN_41B120778C0F,2026-09-11T13:39:37.365203,ACC_00691,ACC_00776,9738.75,125.11.92.156,155.139.232.182,TRANSFER,IN,False,
TXN_B12CA2720D64,2026-09-11T13:43:20.365203,ACC_00049,ACC_00408,5038.84,145.75.80.77,90.84.254.188,TRANSFER,IN,False,
TXN_DADC8A4E2A2F,2026-09-11T13:49:03.365203,ACC_00774,ACC_00937,6932.66,44.231.170.63,44.23.71.159,TRANSFER,US,False,
TXN_87A87CA710A1,2026-09-11T13:52:14.365203,ACC_00618,ACC_00110,46429.9,28.97.191.146,87.249.53.41,TRANSFER,IN,False,
TXN_60AC08F1C7D7,2026-09-11T14:00:54.365203,ACC_00197,ACC_00423,9384.3,56.112.162.255,196.174.184.14,TRANSFER,IN,False,
TXN_A4171F8AFB8E,2026-09-11T14:03:52.365203,ACC_00093,ACC_00125,12680.92,19.186.245.22,212.207.199.255,TRANSFER,IN,False,
TXN_A38D686CBC82,2026-09-11T14:07:42.365203,ACC_00063,ACC_00725,1442.79,195.134.137.183,32.55.104.191,TRANSFER,GB,False,
TXN_BF643AD348DE,2026-09-11T14:19:05.365203,ACC_00352,ACC_00627,28545.11,105.169.56.7,186.26.136.98,TRANSFER,IN,False,
TXN_714DEA3FE7B1,2026-09-11T14:19:30.365203,ACC_00792,ACC_00883,35030.89,172.138.255.197,68.210.220.24,TRANSFER,IN,False,
TXN_87B18B3B96C1,2026-09-11T14:27:58.365203,ACC_00009,ACC_00661,303.23,221.25.17.184,165.196.31.153,TRANSFER,SG,False,
TXN_D3BC01B7C996,2026-09-11T14:28:31.365203,ACC_00798,ACC_00391,47734.71,208.99.43.73,99.214.176.154,TRANSFER,US,False,
TXN_687E580D3814,2026-09-11T14:31:56.365203,ACC_00041,ACC_00905,25634.25,91.152.125.83,134.39.249.122,TRANSFER,IN,False,
TXN_0A4DC8662F2B,2026-09-11T14:39:34.365203,ACC_00814,ACC_00563,794.32,40.167.116.88,149.75.150.135,TRANSFER,GB,False,
TXN_71AA9C198AD8,2026-09-11T14:41:27.365203,ACC_00062,ACC_00288,6911.42,155.139.76.50,21.115.138.100,TRANSFER,SG,False,
TXN_8E7F5A3A263A,2026-09-11T14:41:54.365203,ACC_00030,ACC_00178,9718.9,43.243.172.31,81.148.246.196,TRANSFER,GB,False,
TXN_DC88DAB7F774,2026-09-11T14:44:03.365203,ACC_00236,ACC_00143,33136.23,168.222.60.210,174.184.255.184,TRANSFER,IN,False,
TXN_DCE8E18E2CBF,2026-09-11T14:53:46.365203,ACC_00404,ACC_00223,46160.51,190.235.105.176,83.193.214.131,TRANSFER,IN,False,
TXN_B042F8931F4D,2026-09-11T14:55:44.365203,ACC_00611,ACC_00354,6497.35,40.79.190.6,48.230.163.137,TRANSFER,SG,False,
TXN_C28DBC8DB8C0,2026-09-11T14:59:18.365203,ACC_00449,ACC_00358,34211.51,192.187.181.119,141.120.240.253,TRANSFER,IN,False,
TXN_9734EEC6F7EC,2026-09-11T14:59:19.365203,ACC_00631,ACC_00984,1552.96,68.38.179.69,194.110.65.237,TRANSFER,IN,False,
TXN_9C3D12897DB5,2026-09-11T15:00:51.365203,ACC_00695,ACC_00449,9144.9,172.71.247.30,192.187.181.119,TRANSFER,IN,False,
TXN_5C43B8E0B562,2026-09-11T15:05:52.365203,ACC_00718,ACC_00888,5283.3,196.37.70.124,211.11.94.120,TRANSFER,GB,False,
TXN_16B88B286564,2026-09-11T15:10:28.365203,ACC_00882,ACC_00288,19133.31,110.174.84.144,21.115.138.100,TRANSFER,US,False,
TXN_800EA7ABE4B8,2026-09-11T15:15:53.365203,ACC_00133,ACC_00217,43177.61,129.66.84.118,138.152.41.131,TRANSFER,GB,False,
TXN_C48FCFF9D8D6,2026-09-11T15:18:30.365203,ACC_00598,ACC_00418,8928.34,178.92.85.34,43.58.147.23,TRANSFER,GB,False,
TXN_0B1D0ED89C8E,2026-09-11T15:19:09.365203,ACC_00176,ACC_00258,47955.83,207.99.2.168,82.211.67.173,TRANSFER,IN,False,
TXN_51685233C10C,2026-09-11T15:20:49.365203,ACC_00901,ACC_00503,23064.21,125.152.191.238,198.220.51.70,TRANSFER,IN,False,
TXN_D6719E302B80,2026-09-11T15:25:25.365203,ACC_00199,ACC_00428,39993.64,65.141.38.57,154.255.247.154,TRANSFER,IN,False,
TXN_AAE118737BE9,2026-09-11T15:26:13.365203,ACC_00641,ACC_00484,34249.72,117.5.11.215,191.43.68.145,TRANSFER,US,False,
TXN_8BBA85F1D9CE,2026-09-11T15:29:15.365203,ACC_00466,ACC_00919,18915.02,21.230.197.1,65.109.207.55,TRANSFER,GB,False,
TXN_BADE1015C67C,2026-09-11T15:33:01.365203,ACC_00915,ACC_00929,49333.8,92.228.180.78,172.69.210.46,TRANSFER,IN,False,
TXN_FCACD4756570,2026-09-11T15:34:54.365203,ACC_00850,ACC_00854,19647.5,170.105.34.36,56.240.112.201,TRANSFER,SG,False,
TXN_367EA232BC53,2026-09-11T15:38:28.365203,ACC_00634,ACC_00812,48745.2,133.160.94.8,98.185.106.79,TRANSFER,SG,False,
TXN_E563BDED623E,2026-09-11T15:41:01.365203,ACC_00961,ACC_00103,30396.78,158.163.78.40,11.234.46.104,TRANSFER,SG,False,
TXN_B8CC038E261F,2026-09-11T15:42:24.365203,ACC_00297,ACC_00316,3763.55,136.10.77.127,118.42.171.236,TRANSFER,IN,False,
TXN_FB2D7B4E7CDE,2026-09-11T15:45:02.365203,ACC_00956,ACC_00687,4657.07,39.64.139.6,38.226.89.47,TRANSFER,IN,False,
TXN_FBEAA35F67D4,2026-09-11T15:53:15.365203,ACC_00381,ACC_00106,32113.01,7.118.66.175,102.103.250.139,TRANSFER,US,False,
TXN_43D747F08766,2026-09-11T16:00:00.365203,ACC_00854,ACC_00252,25015.14,56.240.112.201,155.85.229.36,TRANSFER,SG,False,
TXN_46BDF16F199E,2026-09-11T16:04:03.365203,ACC_00356,ACC_00240,11662.47,183.124.154.202,147.84.66.73,TRANSFER,IN,False,
TXN_B61FEB8BDC52,2026-09-11T16:08:54.365203,ACC_00782,ACC_00344,30625.03,203.16.148.68,197.17.255.80,TRANSFER,IN,False,
TXN_D09928A063B6,2026-09-11T16:11:36.365203,ACC_00463,ACC_00511,12513.61,3.241.144.192,92.250.229.121,TRANSFER,IN,False,
TXN_FBA98CB52F0A,2026-09-11T16:13:49.365203,ACC_00914,ACC_00870,17896.59,201.231.188.57,138.107.141.161,TRANSFER,IN,False,
TXN_6B5CD02924F6,2026-09-11T16:15:55.365203,ACC_00951,ACC_00515,45786.76,118.175.229.8,180.179.215.101,TRANSFER,GB,False,
TXN_3CE8384B8976,2026-09-11T16:19:55.365203,ACC_00360,ACC_00546,14126.14,171.180.90.231,29.80.16.5,TRANSFER,IN,False,
TXN_2DB15DB60D90,2026-09-11T16:22:17.365203,ACC_00268,ACC_00112,38073.37,202.101.172.6,202.237.250.163,TRANSFER,US,False,
TXN_D205BA35134D,2026-09-11T16:29:37.365203,ACC_00973,ACC_00613,11123.2,46.52.225.65,181.164.57.227,TRANSFER,IN,False,
TXN_D18EE77EA9D7,2026-09-11T16:31:48.365203,ACC_00535,ACC_00194,37552.87,66.110.190.170,147.32.220.221,TRANSFER,GB,False,
TXN_B7A23F389E49,2026-09-11T16:36:52.365203,ACC_00399,ACC_00843,595.58,105.12.73.252,38.154.216.101,TRANSFER,IN,False,
TXN_8380DB278056,2026-09-11T16:40:12.365203,ACC_00488,ACC_00279,22054.74,42.187.0.169,223.201.239.231,TRANSFER,IN,False,
TXN_07FCA8F359E3,2026-09-11T16:40:35.365203,ACC_00848,ACC_00486,25092.43,14.198.94.74,109.66.202.202,TRANSFER,SG,False,
TXN_E5BA44F87151,2026-09-11T16:44:02.365203,ACC_00452,ACC_00473,38494.98,175.15.29.49,10.85.45.255,TRANSFER,US,False,
TXN_CB16DF2C7A7F,2026-09-11T16:48:46.365203,ACC_00410,ACC_00583,45902.3,1.250.202.140,13.49.237.239,TRANSFER,GB,False,
TXN_1357F4F02918,2026-09-11T16:52:27.365203,ACC_00728,ACC_00885,45114.18,108.237.7.243,37.30.106.189,TRANSFER,SG,False,
TXN_A8EC23FAF227,2026-09-11T17:00:09.365203,ACC_00948,ACC_00001,2656.96,184.57.9.68,109.70.80.199,TRANSFER,SG,False,
TXN_759BEAB2AA11,2026-09-11T17:01:25.365203,ACC_00949,ACC_00586,7820.27,167.66.169.39,27.19.149.97,TRANSFER,GB,False,
TXN_A5843CBB20C1,2026-09-11T17:17:56.365203,ACC_00231,ACC_00637,9903.0,149.104.121.6,197.99.128.67,TRANSFER,US,False,
TXN_8BDE2FDFB454,2026-09-11T17:20:22.365203,ACC_00364,ACC_00018,49384.35,48.182.175.165,213.61.192.48,TRANSFER,GB,False,
TXN_33E34575C108,2026-09-11T17:29:56.365203,ACC_00471,ACC_00205,13071.88,113.78.232.123,220.58.236.224,TRANSFER,IN,False,
